"","AuthorID","PaperNO","QuestAuthor","Coauthor","Paper","Journal"
"25","1","25","J Robinson","P Franaszek ; A Thomasian ","Concurrency control for high contention environments ","ACM Trans Database Systems"
"26","1","26","J Robinson","P Franaszek; J R Haritsa;; A Thomasian ","Distributed concurrency control based on limited wait-depth ","IEEE Trans Parallel and Distributed Systems"
"27","1","27","J Robinson","P Franaszek; P Heidelberger;; D Poff ","Algorithms and data structures for compressed-memory machines ","IBM Journal of Res Develop"
"28","1","28","J Robinson","P Franaszek ","Limitations of concurrency in transaction processing ","ACM Trans Database Systems"
"29","1","29","J Robinson","P Yu; D Dias; B Iyer; ; D Cornell ","On coupling multi-systems through data sharing ","Proceedings of the IEEE"
"30","1","30","J Robinson","P Franaszek ","On variable scope of parity protection in disk arrays ","IEEE Trans Computers"
"31","1","31","J Robinson","P Franaszek ","On internal organization in compressed random access memories ","IBM Journal of Res Develop"
"32","1","32","J Robinson","H T Kung ","On optimistic methods for concurrency control ","ACM Trans Database Systems"
"33","1","33","J Robinson","D Dias; B Iyer; ; P Yu ","Integrated concurrency-coherency controls for multi-system data sharing ","IEEE Trans Soft Eng"
"34","1","34","J Robinson","V Castelli; L Bergman; I Kontoyiannis; C -S Li;; J Turek ","Progressive search and retrieval in large image archives ","IBM Journal of Res Develop"
"35","1","35","J Robinson","P Heidelberger ; A Norton ","Parallel quicksort using fetch-and-add ","IEEE Trans Computers"
"36","1","36","J Robinson","","Some analysis techniques for asynchronous multiprocessor algorithms ","IEEE Trans Soft Eng SE"
"37","1","37","J Robinson","","Separating policy from correctness in concurrency control design ","Software Practice and Experience"
"38","1","38","J Robinson","Charles O Schulz ; Michael E Wazlowski ; P Maurice Bland ; Peter A Franaszek ; R Brett Tremaine ; T Basil Smith","IBM Memory Expansion Technology MXT ","IBM Journal of Research and Development"
"39","1","39","J Robinson","Joy Thomas ; Peter A Franaszek","Parallel Compression with Cooperative Dictionary Construction ","Data Compression Conference"
"40","1","40","J Robinson","Alexander Thomasian ; Peter A Franaszek","Access Invariance and Its Use in High Contention Environments ","ICDE International Conference Data Engineering"
"41","1","41","J Robinson","Alexander Thomasian ; Peter A Franaszek","Concurrency Control for High Contention Environments ","ACM Trans Database Syst"
"42","1","42","J Robinson","Alexander Thomasian ; Jayant R Haritsa ; Peter A Franaszek","Distributed Concurrency Control Based on Limited Wait-Depth ","IEEE Trans Parallel Distrib Syst"
"43","1","43","J Robinson","Alexander Thomasian ; Jayant R Haritsa ; Peter A Franaszek","Distributed Concurrency Control with Limited Wait-Depth ","ICDCS International Conference Distributed Computing Systems"
"44","1","44","J Robinson","Alexander Thomasian ; Peter A Franaszek","Wait Depth Limited Concurrency Control ","ICDE International Conference Data Engineering"
"45","2","1","J Robinson"," ","Computational Logic: Memories of the Past and Challenges for the Future ","Computational Logic"
"46","2","2","J Robinson"," ","Proof = Guarantee + Explanation ","Intellectics and Computational Logic"
"47","2","3","J Robinson"," ","Formal and Informal Proofs ","Automated Reasoning Essays Honor of Woody Bledsoe"
"48","2","4","J Robinson"," ","Merging Functional with Relational Programming in a Reduction Setting Abstract of an Invited Lecture ","LICS Logic Computer Science"
"49","2","5","J Robinson"," Andrei Voronkov","Preface ","Handbook of Automated Reasoning"
"50","2","6","J Robinson"," ","Editor's Introduction ","J Log Program"
"51","2","7","J Robinson"," ","Introduction: th Birthday Special Issue of The Journal of Logic Programming ","J Log Program"
"52","2","8","J Robinson"," ","Logic Programming - Past, Present and Future ","New Generation Comput"
"53","2","9","J Robinson"," ","Logic and Logic Programming ","Commun ACM"
"54","2","10","J Robinson"," ","Theorem-Proving on the Computer ","J ACM"
"55","2","11","J Robinson"," ","A Machine-Oriented Logic Based on the Resolution Principle ","J ACM"
"56","2","12","J Robinson"," ","Invited editorial ","TPLP Theory and Practice of Logic Programming"
"57","2","13","J Robinson"," Norman M Martin","Meeting of the Association for Symbolic Logic ","J Symb Log"
"58","2","14","J Robinson"," ","Is Logic Programming Enough?","DS Discovery Science"
"59","2","15","J Robinson"," ","Logic, Computers, Turing, and von Neumann ","Machine Intelligence"
"60","2","16","J Robinson"," ","The Role of Logic in Computer Science and Artificial Intelligence ","FGCS Fifth Generation Computer Systems"
"61","2","17","J Robinson"," ","New directions in mechanical theorem proving ","IFIP International Federation for Information Processing Congress"
"62","2","18","J Robinson"," ","The Future of Logic Programming Invited Paper ","IFIP International Federation for Information Processing Congress"
"63","2","19","J Robinson"," Jonas Barklund","Vesper ","Machine Intelligence"
"64","2","20","J Robinson"," ","Informal Rigor and Mathematical Understanding ","Kurt G ouml del Colloquium"
"65","3","1","J Robinson","","Addendum to Optimum Golomb Rulers ","IEEE Trans Computers"
"66","3","2","J Robinson","","Golomb rectangles as folded rulers ","IEEE Transactions Information Theory"
"67","3","3","J Robinson","","Aliasing Probabilities for Feedback Signature Compression of Test Data ","IEEE Trans Computers"
"68","3","4","J Robinson","","Optimum Golomb Rulers ","IEEE Trans Computers"
"69","3","5","J Robinson","Martin Cohn","Counting Sequences ","IEEE Trans Computers"
"70","3","6","J Robinson","George I Davida ; Sudhakar M Reddy","A Class of High-Rate Double-Error-Correcting Convolutional Codes","Information and Control"
"71","3","7","J Robinson","Geetani Edirisooriya","Aliasing in Multiple-Valued Test Data Compaction ","ISMVL IEEE INTERNATIONAL SYMPOSIUM MULTIPLE VALUED LOGIC"
"72","3","8","J Robinson","Geetani Edirisooriya","Aliasing Probability in Multiple Input Linear Signature Automata for Q-ary Symmetric Errors ","ICCD International Conference Computer Design"
"73","3","9","J Robinson","G Edirisooriya; J P Robinson","Aliasing Properties of Circular MISR's,","Journal of Electronic Testing"
"74","3","10","J Robinson","Geetani Edirisooriya ; Samantha Edirisooriya","On the Performance of Augmented Signature Testing ","ISCAS IEEE International Symposium Circuits and Systems"
"75","3","11","J Robinson","Allen J Gavin ; Brian Berger ; Brian O'Leary ; Chad A Roberts ; Clayton L Birkett ; Marcelo B Soares ; Maria F Bonaldo ; Natalie L Robinson ; Nishank Trivedi ; Tamara Kucaba ; Terry A Braun ; Thomas L Casavant ; Todd E Scheetz ; Val C Sheffield","ESTprep: Preprocessing CDNA Sequence Reads ","Bioinformatics"
"76","3","12","J Robinson","Charles W Hoffner II","Easily Tested Three-Level Gate Networks for T or More of N Symmetric Functions ","IEEE Trans Computers"
"77","3","13","J Robinson","Alan W Nordstrom","An Optimum Nonlinear Code","Information and Control"
"78","3","14","J Robinson","Sudhakar M Reddy","A Construction for Convolutional Codes Using Block Codes","Information and Control"
"79","3","15","J Robinson","Sudhakar M Reddy","A Decoding Algorithm for Some Convolutional Codes Constructed from Block Codes","Information and Control"
"80","3","16","J Robinson","J P Robinson","Golomb Rectangles as Folded Rulers,","IEEE Trans Information Theory IT"
"81","3","17","J Robinson","J P Robinson","Genetic Search for Golomb Arrays,","IEEE Trans Information Theory IT"
"82","3","18","J Robinson","J P Robinson; N R Saxena","A Unified View of Test Compression Methods","IEEE Trans Computers C"
"83","3","19","J Robinson","Nirmal R Saxena","Accumulator Compression Testing ","IEEE Trans Computers"
"84","3","20","J Robinson","Nirmal R Saxena","A Unified View of Test Compression Methods ","IEEE Trans Computers"
"85","3","21","J Robinson","Cheng Hsien Tung","A Fast Algorithm for Optimum Syndrome Space Compression ","IEEE Trans Computers"
"86","3","22","J Robinson","Cheng Hsien Tung","On Concurrently Testable Microprogrammed Control Units ","ITC International Test Conference"
"87","3","23","J Robinson","Chia-Lung Yeh","A Method for Modulo- Minimization ","IEEE Trans Computers"
"88","4","1","J Robinson","Mohammed Al Haddad","Using a Network of Workstations to Enhance Database Query Processing Performance ","PVM Parallel Virtual Machine MPI The Message Passing Interface Standard"
"89","4","2","J Robinson","S H Lavington;  K Y Mok;","A High Performance Relational Algebraic Processor for Large Knowledge Bases ","Proc International Workshop VLSI Very Large Scale Integration for Artificial Intelligence Eds J G Delgado Frias W R Kluwer Academic"
"90","4","3","J Robinson","S H Lavington; M E Waite;  N E J Dewhurst;","Exploiting Parallelism in Primitive Operations on Bulk Data Types: Some Results ","International Journal of Computers Artificial Intelligence"
"91","4","4","J Robinson","Simon H Lavington","A Transitive Closure and Magic Functions Machine ","DPDS International Symposium Databases Parallel and Distributed Systems"
"92","4","5","J Robinson","Shutian Lin","Arithmetic for Parallel Linear Recursive Query Evaluation in Deductive Databases ","PARLE Parallel Architectures and Languages Europe"
"93","4","6","J Robinson","Barry G T Lowden","Constructing Inter-relational Rules for Semantic Query Optimisation ","DEXA Database and Expert Systems Applications"
"94","4","7","J Robinson","Barry G T Lowden ; Mohammed Al Haddad","Distributing the Derivation and Maintenance of Subset Descriptor Rules ","ISAS International Conference Information Systems Analysis and Synthesis SCI Scalable Coherent Interface"
"95","4","8","J Robinson","Barry G T Lowden","Data Analysis for Query Processing ","IDA Intelligent Data Analysis"
"96","4","9","J Robinson","Barry G T Lowden","A Fast Method for Ensuring the Consistence of Integrity Constraints ","DEXA Database and Expert Systems Applications"
"97","4","10","J Robinson","B G T Lowden ; ","A fast method for ensuring the consistency of integrity constraints"," Proc DEXA Database and Expert Systems Applications"
"98","4","11","J Robinson","B G T Lowden ; ","Extended query answering using integrity rules"," Proc th International Symposium Methodologies for Intelligent Systems LNCS Springer Verlag pp"
"99","4","12","J Robinson","Barry G T Lowden","Extending the Re-use of Query Results at Remote Client Sites ","DEXA Database and Expert Systems Applications"
"100","4","13","J Robinson","B G T Lowden ; A Kitsopanidis","Enhancing database retrieval performance using record clustering"," Proc th Hellenic Conference Informatics"
"101","4","14","J Robinson","B G T Lowden; ","Rule management for semantic query optimisation in a distributed parallel environment"," Proc th International Conference Information Systems and Synthesis"
"102","4","15","J Robinson","B G T Lowden;  K Y Lim","A Semantic Query Optimiser using Automatic Rule Derivation ","Proc WITS Workshop Information Technologies and Systems th International Workshop Information Technologies and Systems"
"103","4","16","J Robinson","Barry G T Lowden","Semantic Query Optimisation and Rule Graphs ","KRDB Knowledge Representation Meets Databases"
"104","4","17","J Robinson","B G T Lowden ; ","A statistical approach to rule selection in semantic query optimisation"," Proc th International Symposium Methodologies for Intelligent Systems LNCS Springer Verlag pp"
"105","4","18","J Robinson","Barry G T Lowden ; Mohammed Al Haddad","Utilising Multiple Computers in Database Query Processing and Descriptor Rule Management ","DEXA Database and Expert Systems Applications"
"106","4","19","J Robinson","Barry G T Lowden","Attribute-Pair Range Rules ","DEXA Database and Expert Systems Applications"
"107","4","20","J Robinson"," B G T Lowden","Distributing the Derivation and Maintenance of Subset Descriptor Rules"," Proc th International Conference Information Systems and Synthesis"
"108","4","21","J Robinson"," B G T Lowden","Data analysis for query processing"," Proc Second International Symposium Intelligent Data Analysis London"
"109","4","22","J Robinson"," B G T Lowden","Extending the use of query results at remote client sites"," pp Proc DEXA Database and Expert Systems Applications"
"110","4","23","J Robinson"," S Lin;","Arithmetic for Parallel Linear Recursive Query Evaluation in Deductive Databases ","Proc PARLE Parallel Architectures and Languages Europe"
"111","4","24","J Robinson"," B G T Lowden","Semantic optimisation and rule graphs"," Proc th KRDB Knowledge Representation Meets Databases Workshop st"
"112","4","25","J Robinson"," B G T Lowden","Utilising multiple computers in database query processing and descriptor rule management"," Proc DEXA Database and Expert Systems Applications"
"113","4","26","J Robinson"," B G T Lowden","Attribute-pair range rules"," Proc DEXA Database and Expert Systems Applications"
"114","4","27","J Robinson","A Sayli ; B G T Lowden","A fast transformation method for semantic query optimisation","Proc Int Database Engineering and Applications Symposium IEEE Montreal pp"
"115","4","28","J Robinson","A Sayli ; B G T Lowden","Ensuring rule consistency in the presence of db updates"," Proc XII International Symposium Computer Information Sciences"
"116","4","29","J Robinson","A Sayli ; B G T Lowden","The use of statistics in semantic query optimisation"," Proc th Cybernetics and Systems Research EMCSR"
"117","4","30","J Robinson","M E Waite ; Neil Dewhurst ; Simon H Lavington","Exploiting Parallelism in Primitive Operations on Bulk Data Types ","PARLE Parallel Architectures and Languages Europe"
"118","5","1","J Robinson","","Compression of Natural Images Using Thread-like Visual Primitives ","Data Compression Conference"
"119","5","2","J Robinson","L-T Cheng; J A Robinson","Dealing with Speed and Robustness Issues for Video-Based Registration on a Wearable Computing Platform"," Proceedings of the Second International Symposium Wearable Computers"
"120","5","3","J Robinson","Li-Te Cheng ; Rick Kazman","Vibrotactile Feedback in Delicate Virtual Reality Operations ","ACM Multimedia"
"121","5","4","J Robinson","Li-Te Cheng","Personal Contextual Awareness through Visual Focus ","IEEE Intelligent Systems"
"122","5","5","J Robinson","C Y Ching; J Hiscock; X Cheng; J A Robinson","Estimation of Gas Slug Velocities in Two-Phase Flows using Successive Images of the Flow"," CANCAM McMaster University"
"123","5","6","J Robinson","X Ping; J A Robinson","Supervised object-based temporal filtering for enhancement of moving facial images"," Proceedings of the Canadian Conference Electrical and Computer Engineering CCECE Volume"
"124","5","7","J Robinson","T H Reeves","Adaptive Foveation of MPEG Video ","ACM Multimedia"
"125","5","8","J Robinson","Charles Robertson","Live paper: video augmentation to simulate interactive paper ","ACM Multimedia"
"126","5","9","J Robinson","C Robertson; J A Robinson","Page Similarity and the Hausdorff Distance"," Proceedings of the Seventh International Conference Image Processing and its Applications UK"
"127","5","10","J Robinson","Charles Robertson","The LivePaper system: augmenting paper on an enhanced tabletop ","Computers amp Graphics"
"128","5","11","J Robinson","J A Robinson","In-Band Redundancy Removal for Binary Tree Predictive Coding"," Proc First International Symposium Communication Systems and Digital Signal Processing UK"
"129","5","12","J Robinson","M A Shamim; J A Robinson","Modified Binary Tree for Contour Coding and Its Performance Analysis"," The Third Symposium Wireless Personal Multimedia Communications Bangkok"
"130","5","13","J Robinson","M A Shamim; J A Robinson","Region-Based Motion Estimation in Image Sequences"," Proceedings of the Canadian Conference Electrical and Computering Engineering CCECE Halifax Nova Scotia Volume"
"131","5","14","J Robinson","Q Song; J A Robinson","A Feature Space for Face Image Processing"," Proceedings of the International Conference Pattern Recognition Barcelona Volume"
"132","5","15","J Robinson","A Vardy; J A Robinson; L-T Cheng","The Wristcam as Input Device"," Proceedings of the Third International Symposium Wearable Computers San Francisco"
"133","5","16","J Robinson","Lowell L Winger ; M E Jernigan","Low-Complexity Character Extraction in Low-Contrast Scene Images ","IJPRAI International Journal of Pattern Recognition and Artificial Intelligence"
"134","5","17","J Robinson","L Xiao; H Heys; J A Robinson","Visual Cryptography: Threshold Schemes and Information Hiding"," Proceedings of the Newfoundland Electrical and Computer Engineering Conference NECEC St John s Newfoundland"
"135","6","1","J Robinson"," Andrew C Jones ; Frank A Bisby ; Iain Sutherland ; Richard J White ; Sue M Brandt ; Suzanne M Embury ; W A Gray","Assisting the Integration of Taxonomic Data: The LITCHI Toolkit ","ICDE International Conference Data Engineering"
"136","6","2","J Robinson"," Andrew C Jones ; Frank A Bisby ; N J Fiddian ; Nick Pittas ; Richard J White ; Sue M Brandt ; W A Gray ; Xuebiao Xu","Experiences with a Hybrid Implementation of a Globally Distributed Federated Database System ","WAIM Web Age Information Management"
"137","6","3","J Robinson"," Andrew C Jones ; Jonathan Giddy ; N J Fiddian ; W A Gray","Using the GRID for Biodiversity Research: The GRAB Demonstrator ","SSDBM Statistical and Scientific Database Management"
"138","6","4","J Robinson"," Andrew C Jones ; Frank A Bisby ; Iain Sutherland ; Richard J White ; Sue M Brandt ; Suzanne M Embury ; W A Gray","LITCHI: Knowledge Integrity Testing for Taxonomic Databases ","SSDBM Statistical and Scientific Database Management"
"139","6","5","J Robinson"," Andrew C Jones ; Frank A Bisby ; Iain Sutherland ; Richard J White ; Sue M Brandt ; Suzanne M Embury ; W A Gray","Conflict Detection for Integration of Taxonomic Data Sources ","SSDBM Statistical and Scientific Database Management"
"140","6","6","J Robinson"," Andrew C Jones ; Frank A Bisby ; Iain Sutherland ; Richard J White ; Sue M Brandt ; Suzanne M Embury ; W A Gray","Techniques for Effective Integration, Maintenance and Evolution of Species Databases ","SSDBM Statistical and Scientific Database Management"
"141","6","7","J Robinson"," Andrew C Jones ; Frank A Bisby ; Iain Sutherland ; Richard J White ; Sue M Brandt ; Suzanne M Embury ; W A Gray","Adapting integrity enforcement techniques for data reconciliation ","Inf Syst"
"142","6","8","J Robinson"," Andrew C Jones ; Frank A Bisby ; N J Fiddian ; Nick Pittas ; Richard J White ; Sue M Brandt ; W A Gray ; Xuebiao Xu","SPICE: A Flexible Architecture for Integrating Autonomous Databases to Comprise a Distributed Catalogue of Life ","DEXA Database and Expert Systems Applications"
"143","7","1","J Robinson"," Bj&oslash;rn Heckel ; Brian K Flachs ; Samuel H Russ","A Task Migration Implementation of the Message-Passing Interface ","HPDC High Performance Distributed Computing Symposium"
"144","7","2","J Robinson"," Bharathi Janapareddi ; Ioana Banicescu ; Rong Lu ; Samuel H Russ ; Sheikh Ghafoor","Hectiling: An Integration of Fine and Coarse-Grained Load-Balancing Strategies ","HPDC High Performance Distributed Computing Symposium"
"145","7","3","J Robinson"," Bj&oslash;rn Heckel ; Brian K Flachs ; Samuel H Russ","Hector: Automated Task Allocation for MPI ","IPPS International Parallel Processing Symposium"
"146","7","4","J Robinson"," Bj&oslash;rn Heckel ; Brian K Flachs ; Samuel H Russ","The Hector Distributed Run-Time Environment ","IEEE Trans Parallel Distrib Syst"
"147","7","5","J Robinson"," Brad Meyers ; Chun-Heong Tan ; Laxman Rajagopalan ; Matt Gleeson ; Samuel H Russ","Using Hector to run MPI programs over networked workstations ","Concurrency Practice and Experience"
"148","8","1","J Robinson"," Julia G Bodmer ; Matthew J Waller ; Peter Parham ; Steven G E Marsh","IMGT/HLA Database - a sequence database for the human major histocompatibility complex ","Nucleic Acids Research"
"149","8","2","J Robinson"," Lorna J Kennedy ; Matthew J Waller ; Natasja de Groot ; Peter Parham ; Peter Stoehr ; Ronald Bontrop ; Steven G E Marsh","IMGT/HLA and IMGT/MHC: sequence databases for the study of the major histocompatibility complex ","Nucleic Acids Research"
"150","8","3","J Robinson"," Chantal Ginestoux ; Denys Chaume ; G&eacute;rard Lefranc ; Julia Bodmer ; Manuel Ruiz ; Marc Lemaitre ; Marie-Paule Lefranc ; Peter Stoehr ; Ronald Bontrop ; Steven G E Marsh ; V&eacute;ronique Giudicelli","IMGT, the international ImMunoGeneTics database ","Nucleic Acids Research"
"151","9","1","J Robinson","Alvin C Bruska ; Navdeep S Grewal ; Timbur M Wulf","Validating simulation model cycle times at Seagate Technology ","Winter Simulation Conference"
"152","9","2","J Robinson","Alvin C Bruska ; Navdeep S Grewal ; Timbur M Wulf","Integrating Targeted Cycle-Time Reduction into the Capital Planning Process ","Winter Simulation Conference"
"153","9","3","J Robinson","F Chance; J K Robinson; J W Fowler; O Gihr; B Rodriguez; L W Schruben","A Design of Experiments Methodology for Semiconductor Wafer Fab Capacity Planning "," abstract See also SEMATECH Technology Transfer A TR Request the paper from my company s website"
"154","9","4","J Robinson","F Chance; J K Robinson; N Winter","Getting To Good Answers: Effective Methods For Validating Complex Models,","Proceedings of the SMOMS Conference San Jose Computer Animation abstract Request the paper from my company s website"
"155","9","5","J Robinson","F Chance; J K Robinson; J W Fowler","Supporting Manufacturing With Simulation: Model Design, Development, and Deployment,","Proceedings of the Winter Simulation Conference San Diego Computer Animation Abstract Request the paper from my company s website"
"156","9","6","J Robinson","J Domaschke; S Brown; J K Robinson; F Leibl","Effective Implementation Of Cycle Time Reduction Strategies For Semiconductor Back-End Manufacturing,","Proceedings of the Winter Simulation Conference DC Abstract Request the paper from my company s website"
"157","9","7","J Robinson","J W Fowler ; J K Robinson","Measurement and Improvement of Manufacturing Capacity MIMAC Project Final Report,","SEMATECH Technology Transfer A TR Request the paper from my company s website"
"158","9","8","J Robinson","Richard Giglio","Capacity planning for semiconductor wafer fabrication with time constraints between operations ","Winter Simulation Conference"
"159","9","9","J Robinson","N S Grewal; A C Bruska; T M Wulf; J K Robinson","Integrating Targeted Cycle-Time Reduction Into The Capital Planning Process,","Proceedings of the Winter Simulation Conference DC Abstract Request the paper from my company s website"
"160","9","10","J Robinson","P A Jensen ; J K Robinson","Deming's Quality Principles Applied to a Large Lecture Course","ASEE Journal of Engineering Education abstract"
"161","9","11","J Robinson","E Neacy; N Abt; S Brown; M McDavid;  S Srodes; T Stanley","Cost Analysis for a Multiple Product / Multiple Process Factory: Application of SEMATECH's Future Factory Design Methodology,","Proceedings of the Advanced Semiconductor Manufacturing Conference abstract"
"162","9","12","J Robinson","J K Robinson; L W Schruben; J W Fowler","Experimenting with Large-Scale Semiconductor Manufacturing Simulations: A Frequency Domain Approach to Factor Screening,","Proceedings of the Institute of Industrial Engineers Research Conference Los Angeles Computer Animation abstract"
"163","9","13","J Robinson","J K Robinson; J W Fowler; J F Bard","A Review of Real-Time Control Strategies for Furnace Batch Sizing in Semiconductor Manufacturing "," abstract Request the paper from my company s website"
"164","9","14","J Robinson","J K Robinson; J W Fowler; J F Bard","The Use of Upstream and Downstream Information in Scheduling Semiconductor Batch Operations,","International Journal of Production Research abstract"
"165","10","1","J Robinson"," ","Discourse: Codes and Clues in Contexts ","ACL Meeting of the Association for Computational Linguistics"
"166","10","2","J Robinson"," ","DIAGRAM: A Grammar for Dialogues ","Cooperative Interfaces to Information Systems"
"167","10","3","J Robinson"," ","DIAGRAM: A Grammar for Dialogues ","Commun ACM"
"168","11","1","J Robinson"," A Burns","A Dialogue Development System for the Design and Implementation of User Interfaces in Ada ","Comput J"
"169","11","2","J Robinson"," A Burns","ADDS - A Dialogue Development System for the Ada Programming Language ","International Journal of Man Machine Studies"
"170","12","1","J Robinson"," ","Software Engineering Curriculum Development Model ","CSEE"
"171","12","2","J Robinson"," William A Bralick","Using a Multi-User Dialogue System to Support Software Engineering Distance Education ","CSEE"
